年月日,降水量の合計(mm),最高気温(℃),最低気温(℃),平均気温(℃)
2018/3/8,16.5,17.2,9.4,11.4
2018/3/9,0,10.2,3.6,7.4
2018/3/10,0,12,0.4,5.4
2018/3/11,0,14.1,3,8.4
2018/3/12,0,16.6,4.1,10.2
2018/3/13,0,19.8,6.9,13.3
2018/3/14,0,21.9,10.7,16
2018/3/15,2.5,21.7,11.5,16.9
2018/3/16,28.5,15.4,5.1,11.1
2018/3/17,0,14,1.5,7.7
2018/3/18,0,17.4,5.1,11.2
2018/3/19,21,14.1,11.2,12.9
2018/3/20,11,13.6,6.8,10.4
2018/3/21,21.5,12.8,6,8.7
2018/3/22,1.5,12.4,4.1,8.8
2018/3/23,0,14,2.1,7.9
2018/3/24,0,15.9,4.9,10.1
2018/3/25,0,18.2,6.8,12.2
2018/3/26,0,18.9,8.4,13.5
2018/3/27,0,20.2,9.8,14.8
2018/3/28,0,22.2,10.4,16.2
2018/3/29,0,22.1,11.6,16.8
2018/3/30,0,22.8,11.5,16
2018/3/31,0,19.7,8.7,14.3
2018/4/1,0,22.6,12.3,17.4
2018/4/2,0,23.4,15,18.7
2018/4/3,0,24.1,14.7,19.1
2018/4/4,0,24.6,14.9,19.2
2018/4/5,0,20.7,14.3,16.9
2018/4/6,7,21.2,12.2,15.9
2018/4/7,0.5,12.6,6.8,8.9
2018/4/8,0,12.9,2.8,8.7
2018/4/9,0,19.9,7.4,14.2
2018/4/10,0,22.1,9.8,16.4
2018/4/11,0,24,17.1,20.9
2018/4/12,0,23.6,14,17.8
2018/4/13,0,22.9,11,17.1
2018/4/14,24.5,21.5,13.5,16.9
2018/4/15,11,19.1,11.1,15.1
2018/4/16,0,20.7,8.7,14.3
2018/4/17,0,17.2,12.6,14.2
2018/4/18,0,20,9.8,14.9
2018/4/19,0,21.8,10.8,16.2
2018/4/20,0,24.4,11.8,18
2018/4/21,0,25.9,12.9,19.3
2018/4/22,0,24.8,14.3,19.3
2018/4/23,0,24.1,14.8,19.8
2018/4/24,91.5,21.5,14.7,18.8
2018/4/25,3.5,18.4,11.3,15.3
2018/4/26,0,19.8,9,14.9
2018/4/27,0,20.8,12.9,16.3
2018/4/28,0,22.7,10.3,16.3
2018/4/29,0,24.7,12.3,18.9
2018/4/30,0,26,16,20
2018/5/1,0,26,15.3,20.8
2018/5/2,10.5,21.3,17.3,19.5
2018/5/3,0,20.5,15,17.1
2018/5/4,0,19.7,11.7,15.6
2018/5/5,0,24.2,10.2,17.6
2018/5/6,22,20.3,14.8,17.5
2018/5/7,55.5,20,15.5,17
2018/5/8,21.5,18.1,14.4,16.5
2018/5/9,1.5,21.6,13.1,16.7
2018/5/10,0,20.7,9.9,14.8
2018/5/11,0,23.8,10.1,17.4
2018/5/12,0,24.3,14.2,19.6
2018/5/13,26,20.1,17.2,18.8
2018/5/14,0,24.5,16,20.1
2018/5/15,0,29.5,16.2,22.4
2018/5/16,0,28.1,19,23
2018/5/17,0,27.7,20.2,23.7
2018/5/18,11.5,30.1,20.6,24.6
2018/5/19,0.5,23.9,13.7,18.9
2018/5/20,0,24.1,10.6,17.7
2018/5/21,0,26.9,17.2,21.3
2018/5/22,0,26.8,15,21
2018/5/23,9.5,20.2,16.6,18.6
2018/5/24,0,24.3,14.5,19.7
2018/5/25,0,28.9,17.4,23
2018/5/26,0,24.4,17.3,20.6
2018/5/27,0,26.9,15.3,21.5
2018/5/28,0,25,20.2,22.2
2018/5/29,0,24.2,19.9,21.6
2018/5/30,0,26.2,20.1,22.5
2018/5/31,0,22.9,18,21
2018/6/1,0,27,15.1,20.8
2018/6/2,0,27.4,15.8,21.8
2018/6/3,0,27.3,17.2,22.2
2018/6/4,0,28.6,17.3,22.9
2018/6/5,21.5,24.6,18.1,20.3
2018/6/6,3.5,21.2,17.7,19.1
2018/6/7,0,26,18.3,22
2018/6/8,2,26.1,20.8,23.2
2018/6/9,0,29,21.4,25.1
2018/6/10,25,26,19.6,21.9
2018/6/11,9,22.2,19.3,20.5
2018/6/12,3.5,24.3,17.7,20.7
2018/6/13,0,27.8,14.3,21.3
2018/6/14,0,25.2,18,21.6
2018/6/15,0.5,27.3,18.5,22.1
2018/6/16,0,27.2,18.3,22.4
2018/6/17,0,29.7,17.9,23.7
2018/6/18,0,26.2,21,23.5
2018/6/19,10,24.3,20.8,22.3
2018/6/20,79.5,23.1,20.5,21.7
2018/6/21,0,26.1,20.4,22.6
2018/6/22,0,29.5,18.6,24
2018/6/23,5.5,22.8,18.6,20.2
2018/6/24,0,28.4,19.1,23.5
2018/6/25,0,30.3,19.9,25.3
2018/6/26,0.5,29.6,21.2,25.2
2018/6/27,0,31.8,25.5,29.2
2018/6/28,0,33.8,27,30.2
2018/6/29,2.5,31.6,24,27.3
2018/6/30,31.5,27.1,22.6,24.5
2018/7/1,0,32.1,22.1,26.9
2018/7/2,0,33,24.3,28.3
2018/7/3,16,30.4,23.9,27.2
2018/7/4,0,34.9,26,29.9
2018/7/5,34,28,23.6,25.7
2018/7/6,206,25.3,23.2,24
2018/7/7,108.5,23.9,21.6,22.8
2018/7/8,13,27.9,22.5,24.5
2018/7/9,0,31.8,21.7,26.7
2018/7/10,0,32.6,23.4,27.7
2018/7/11,0,32.4,23.7,27.9
2018/7/12,0,32.8,24.7,28.1
2018/7/13,0,32.7,25,28.7
2018/7/14,0,33.1,24.7,28.9
2018/7/15,0,34.2,25.6,29.7
2018/7/16,0,33.6,26,29.6
2018/7/17,0,33.4,25.8,29.5
2018/7/18,0,33.2,26,29.5
2018/7/19,0,34.7,25.6,30.2
2018/7/20,0,35.3,26.5,30
2018/7/21,0,35.3,26,29.5
2018/7/22,0,33.5,26.3,29.7
2018/7/23,0,33.7,26.2,30.1
2018/7/24,0,34.6,27.1,30.4
2018/7/25,0,35.9,26.4,30.5
2018/7/26,0,34.9,26.3,30.4
2018/7/27,0,33.4,26.6,29.5
2018/7/28,0,33,26.3,29
2018/7/29,56,29.3,23.2,26
2018/7/30,2,31.3,24.9,27
2018/7/31,0,32.7,25,28.9
2018/8/1,0,35.8,25.2,30
2018/8/2,0,34.5,25.4,29.7
2018/8/3,0,34.1,26.1,29.8
2018/8/4,0,34.1,26.3,29.9
2018/8/5,0,34.1,26.3,30.2
2018/8/6,0,35.6,26.6,30.2
2018/8/7,0,37.4,27.5,31.3
2018/8/8,0,34.9,25.1,28.9
2018/8/9,0,34.2,23.7,28.4
2018/8/10,0,34.4,26.1,29.9
2018/8/11,0,34.2,25.4,29.4
2018/8/12,0,35.9,27.7,30.5
2018/8/13,0,35.1,26.3,30.1
2018/8/14,0,36.3,26.1,30.6
2018/8/15,8,30.4,25.7,27.8
2018/8/16,4,33.5,25.3,27.8
2018/8/17,0,32.1,24.3,27.7
2018/8/18,0,32,21.7,25.8
2018/8/19,0,31.6,21.2,26.4
2018/8/20,0,30.2,22.4,26.6
2018/8/21,0,34.7,24.8,29.3
2018/8/22,0,35.5,27.9,31.4
2018/8/23,3.5,35.6,26.1,29.1
2018/8/24,0,37.1,26.9,31.8
2018/8/25,0,36.9,27.9,31.8
2018/8/26,0,34.8,25.4,29.3
2018/8/27,0,33.9,25.9,29.2
2018/8/28,0,34.2,26.2,29.5
2018/8/29,0,32.8,25.5,28.8
2018/8/30,0,34.7,25.9,29.4
2018/8/31,0,34.7,27.2,29.7
2018/9/1,16.5,27.9,22.7,25
2018/9/2,0,30.9,22.1,26
2018/9/3,0,33.2,22.6,28
2018/9/4,38,29.6,22.5,25.3
2018/9/5,0,30.2,22.2,25.9
2018/9/6,0,31.8,21.1,25.8
2018/9/7,27,33.6,22.2,27.8
2018/9/8,63,23,19.8,21.4
2018/9/9,129,22,20.5,21.2
2018/9/10,6,27,21.2,23.3
2018/9/11,0,29.5,19.6,24.3
2018/9/12,0,26.3,21.9,23.9
2018/9/13,7,25.9,22.5,23.7
2018/9/14,0,28.8,22.4,25.2
2018/9/15,1,29.8,24,25.8
2018/9/16,0.5,30.1,23.8,26.4
2018/9/17,0,29.4,22,25.5
2018/9/18,0,29,22.5,25.2
2018/9/19,0,29.6,21,24.9
2018/9/20,21.5,24.1,20.5,22.4
2018/9/21,3,29.3,22.5,25.4
2018/9/22,1,29.8,21.4,25.4
2018/9/23,0,27.7,20.7,23.6
2018/9/24,2,25.3,19.9,22.1
2018/9/25,0,27.4,19.3,22.3
2018/9/26,0.5,26.9,18,21.6
2018/9/27,0,27.5,19.1,22.4
2018/9/28,1.5,28.3,16.3,22.4
2018/9/29,12,22.9,18.9,20.8
2018/9/30,122.5,23.8,19.2,21
2018/10/1,0,24.1,18.3,21.7
2018/10/2,0,24,16.2,19.9
2018/10/3,0,26.2,15.5,20.7
2018/10/4,0.5,24.5,18.6,21.4
2018/10/5,5.5,27.6,20.1,23.6
2018/10/6,0,32.3,23.7,28.6
2018/10/7,0,27.2,20.4,23.8
2018/10/8,0,28.1,18.8,22.8
2018/10/9,0,26.9,17.8,22.2
2018/10/10,0,24.7,19.9,22
2018/10/11,10.5,20.1,14.8,17.3
2018/10/12,0,21.2,13,16.5
2018/10/13,0,23,11.8,16.8
2018/10/14,0,23.2,12.6,17.8
2018/10/15,0,24.3,15.8,19.1
2018/10/16,0,23.7,15.3,18.9
2018/10/17,0,23.5,14.9,18.5
2018/10/18,0,23.6,13.6,17.9
2018/10/19,4.5,21.3,14.8,17.6
2018/10/20,0,22.5,13.9,17.5
2018/10/21,0,23.2,11.1,16.5
2018/10/22,0,22,11.9,17
2018/10/23,4,20.9,15.3,17.7
2018/10/24,0,24.3,14.3,18.5
2018/10/25,0,23.5,11.9,16.9
2018/10/26,1.5,23.4,12.4,18.2
2018/10/27,8,21.3,15.9,18.2
2018/10/28,0,18.7,11.9,15.3
2018/10/29,0,21.1,11.8,17
2018/10/30,0,19.8,13.2,17.3
2018/10/31,0,16.8,12.2,14.3
2018/11/1,0,18.9,8.8,12.9
2018/11/2,0,19.5,8.2,13.1
2018/11/3,0,21.1,9.4,14.4
2018/11/4,0,20.6,11.1,15.1
2018/11/5,0,21.6,9.9,15.2
2018/11/6,0,23.3,10.9,16.2
2018/11/7,0,23.2,11.7,16.9
2018/11/8,0,23.8,14,19.1
2018/11/9,0.5,23.2,14.8,19.4
2018/11/10,0,21.7,11.3,15.9
2018/11/11,0,21.6,9.2,14.5
2018/11/12,15,16,12,13.3
2018/11/13,0.5,17.2,12,14.3
2018/11/14,0,17.1,9.4,13.1
2018/11/15,0,18.4,7.4,12.3
2018/11/16,0,17.1,8.4,13.1
2018/11/17,0,20.5,11.3,15.2
2018/11/18,0,19.3,10,14.1
2018/11/19,4.5,15.7,8.9,13
2018/11/20,0,17.2,7.3,11.2
2018/11/21,0,16.4,7.5,11.5
2018/11/22,11,14.3,7.8,11.1
2018/11/23,0,12.7,5.3,8.3
2018/11/24,0,14.4,3.4,8.3
2018/11/25,0,18.2,6.9,12.2
2018/11/26,0,16.6,9.3,12.8
2018/11/27,0.5,18.2,10.7,14.5
2018/11/28,2,17.3,9.7,14.1
2018/11/29,0,17.4,7.7,11.6
2018/11/30,0,16.8,7.9,11.6
2018/12/1,0,18.3,9.7,13.5
2018/12/2,4.5,18.5,8.8,13.6
2018/12/3,14,17.7,13.8,15.8
2018/12/4,12,25.2,14,18.9
2018/12/5,0,19.6,12.7,15.8
2018/12/6,12.5,13.8,11.9,12.9
2018/12/7,0,13.8,6.8,10.6
2018/12/8,0,7.8,4.9,6
2018/12/9,0,8,2.5,5.1
2018/12/10,0,11.2,2.4,5.8
2018/12/11,10,9,2.9,6.8
2018/12/12,2.5,12.6,6.1,8.9
2018/12/13,0,11.4,4.2,7.8
2018/12/14,0,11.1,5.7,8.2
2018/12/15,0,12.4,3,6.7
2018/12/16,12,11.8,2.9,7.8
2018/12/17,0,12.8,7.6,9.7
2018/12/18,0,10.9,4.2,8.2
2018/12/19,0,13.6,3.9,8.9
2018/12/20,5,13.2,8.9,11.1
2018/12/21,0.5,14.3,7.1,11.6
2018/12/22,0.5,15.9,10.9,12.8
2018/12/23,1.5,14.9,9.7,12.4
2018/12/24,0,13.2,5.7,9.3
2018/12/25,0,14.4,3.9,8.1
2018/12/26,1.5,10.9,7.4,9
2018/12/27,0,13.4,5.4,9
2018/12/28,0,5.5,2.9,4.2
2018/12/29,0.5,8.1,2.2,4.5
2018/12/30,0,8,0.7,4.1
2018/12/31,0,9.1,1.5,4.9
